Horário;Radiação Solar;Temperatura do Ar Máxima;Temperatura do Ar Mínima;Umidade do Ar Média;Vento Velocidade;Manutenção;Observação manutenção
03-08-2023 01:00;;16.094;13.830;99.987;0.000;Não;
03-08-2023 02:00;;16.278;14.099;99.992;0.000;Não;
03-08-2023 03:00;;16.364;14.876;100.000;0.000;Não;
03-08-2023 04:00;;16.620;15.344;100.000;0.023;Não;
03-08-2023 05:00;;16.532;14.850;100.000;0.000;Não;
03-08-2023 06:00;;15.103;11.819;100.000;0.000;Não;
03-08-2023 07:00;;12.711;10.841;100.000;0.000;Não;
03-08-2023 08:00;;11.424;10.345;100.000;0.000;Não;
03-08-2023 09:00;;13.573;10.687;100.000;0.000;Não;
03-08-2023 10:00;;16.137;13.603;100.000;0.013;Não;
03-08-2023 11:00;;20.668;16.038;95.566;0.035;Não;
03-08-2023 12:00;;24.652;20.655;75.374;0.016;Não;
03-08-2023 13:00;;27.146;24.481;64.082;0.114;Não;
03-08-2023 14:00;;27.288;26.084;65.488;3.142;Não;
03-08-2023 15:00;;26.722;24.991;72.447;3.895;Não;
03-08-2023 16:00;;25.061;23.403;79.245;4.216;Não;
03-08-2023 17:00;;24.465;23.445;79.983;2.978;Não;
03-08-2023 18:00;;24.340;22.014;81.379;2.799;Não;
03-08-2023 19:00;;22.198;20.383;87.031;2.935;Não;
03-08-2023 20:00;;20.481;20.017;87.295;2.569;Não;
03-08-2023 21:00;;20.412;20.059;79.411;3.170;Não;
03-08-2023 22:00;;20.313;20.102;78.304;2.910;Não;
03-08-2023 23:00;;20.129;19.774;81.344;2.855;Não;
04-08-2023 00:00;;19.872;19.662;83.693;2.600;Não;
04-08-2023 01:00;;19.816;19.576;84.222;2.120;Não;
04-08-2023 02:00;;19.718;19.309;84.432;0.438;Não;
04-08-2023 03:00;;19.352;19.082;85.755;0.114;Não;
04-08-2023 04:00;;19.151;18.569;87.905;0.000;Não;
04-08-2023 05:00;;18.812;18.374;89.676;0.000;Não;
04-08-2023 06:00;;18.401;18.006;92.237;0.000;Não;
04-08-2023 07:00;;18.019;17.664;94.164;0.000;Não;
04-08-2023 08:00;;18.091;17.637;93.711;0.243;Não;
04-08-2023 09:00;;19.250;17.440;93.434;1.691;Não;
04-08-2023 10:00;;20.201;19.237;89.028;3.229;Não;
04-08-2023 11:00;;21.774;20.129;85.202;5.135;Não;
04-08-2023 12:00;;23.066;21.744;77.760;4.956;Não;
04-08-2023 13:00;;24.156;22.850;73.111;5.243;Não;
04-08-2023 14:00;;24.652;24.086;69.514;5.549;Não;
04-08-2023 15:00;;25.261;24.396;70.204;5.850;Não;
04-08-2023 16:00;;25.333;24.879;69.974;5.464;Não;
04-08-2023 17:00;;25.048;24.738;71.134;4.528;Não;
04-08-2023 18:00;;24.919;24.100;72.610;3.653;Não;
04-08-2023 19:00;;24.113;22.198;77.446;2.444;Não;
04-08-2023 20:00;;22.270;21.475;81.961;2.102;Não;
04-08-2023 21:00;;21.560;19.010;87.454;0.414;Não;
04-08-2023 22:00;;19.221;18.631;94.193;0.004;Não;
04-08-2023 23:00;;19.718;18.730;94.595;0.046;Não;
05-08-2023 00:00;;19.605;19.181;94.873;0.080;Não;
05-08-2023 01:00;;19.264;18.471;96.521;0.021;Não;
05-08-2023 02:00;;18.799;17.862;98.013;0.000;Não;
05-08-2023 03:00;;18.756;17.950;98.960;0.343;Não;
05-08-2023 04:00;;18.786;17.862;98.565;0.061;Não;
05-08-2023 05:00;;18.049;17.272;99.496;0.035;Não;
05-08-2023 06:00;;18.019;16.874;99.980;0.194;Não;
05-08-2023 07:00;;17.229;15.261;99.949;0.001;Não;
05-08-2023 08:00;;17.085;16.292;100.000;0.037;Não;
05-08-2023 09:00;;19.151;16.110;99.313;0.061;Não;
05-08-2023 10:00;;21.320;19.165;90.154;0.464;Não;
05-08-2023 11:00;;23.517;21.320;80.036;0.353;Não;
05-08-2023 12:00;;24.129;23.248;77.167;0.905;Não;
05-08-2023 13:00;;24.708;23.843;75.746;1.895;Não;
05-08-2023 14:00;;25.048;22.780;77.882;3.544;Não;
05-08-2023 15:00;;22.978;22.383;81.121;4.369;Não;
05-08-2023 16:00;;23.360;22.652;79.002;3.639;Não;
05-08-2023 17:00;;23.603;22.965;78.791;2.683;Não;
05-08-2023 18:00;;22.949;21.475;82.285;2.625;Não;
05-08-2023 19:00;;21.504;19.648;88.283;1.495;Não;
05-08-2023 20:00;;19.675;18.756;93.421;1.072;Não;
05-08-2023 21:00;;18.812;18.414;97.963;1.717;Não;
05-08-2023 22:00;;18.842;18.556;99.222;1.425;Não;
05-08-2023 23:00;;18.730;18.500;99.770;0.289;Não;
06-08-2023 00:00;;18.730;18.332;99.998;0.000;Não;
06-08-2023 01:00;;18.401;17.835;100.000;0.000;Não;
06-08-2023 02:00;;18.911;18.118;100.000;0.612;Não;
06-08-2023 03:00;;19.322;18.884;98.266;1.508;Não;
06-08-2023 04:00;;19.277;19.122;96.710;2.320;Não;
06-08-2023 05:00;;19.151;18.911;96.028;2.147;Não;
06-08-2023 06:00;;19.066;18.700;96.054;2.934;Não;
06-08-2023 07:00;;19.221;18.714;95.782;3.217;Não;
06-08-2023 08:00;;19.165;18.954;95.372;3.183;Não;
06-08-2023 09:00;;19.731;19.053;92.869;3.301;Não;
06-08-2023 10:00;;20.796;19.704;88.452;3.550;Não;
06-08-2023 11:00;;21.504;20.767;84.233;5.033;Não;
06-08-2023 12:00;;22.284;21.461;80.706;5.898;Não;
06-08-2023 13:00;;23.304;22.086;77.915;5.510;Não;
06-08-2023 14:00;;24.508;23.248;73.489;4.935;Não;
06-08-2023 15:00;;25.317;24.340;69.477;4.444;Não;
06-08-2023 16:00;;25.218;24.738;69.464;5.004;Não;
06-08-2023 17:00;;24.991;23.136;72.336;5.148;Não;
06-08-2023 18:00;;23.261;22.116;76.423;3.617;Não;
06-08-2023 19:00;;22.100;20.468;81.528;3.861;Não;
06-08-2023 20:00;;20.511;19.945;86.679;2.485;Não;
06-08-2023 21:00;;20.017;18.388;89.224;1.011;Não;
06-08-2023 22:00;;18.401;16.775;94.591;0.007;Não;
06-08-2023 23:00;;19.635;17.397;95.341;1.866;Não;
07-08-2023 00:00;;19.675;19.322;95.419;1.831;Não;
07-08-2023 01:00;;19.408;19.039;95.482;1.428;Não;
07-08-2023 02:00;;19.309;18.868;96.536;1.795;Não;
07-08-2023 03:00;;19.181;18.487;95.204;1.847;Não;
07-08-2023 04:00;;18.500;16.633;96.818;0.027;Não;
07-08-2023 05:00;;16.874;15.416;98.853;0.000;Não;
07-08-2023 06:00;;17.410;15.416;99.939;0.364;Não;
07-08-2023 07:00;;17.370;16.719;100.000;0.036;Não;
07-08-2023 08:00;;18.147;16.676;100.000;0.637;Não;
07-08-2023 09:00;;19.520;18.049;99.485;2.996;Não;
07-08-2023 10:00;;22.879;19.493;90.483;2.755;Não;
07-08-2023 11:00;;27.558;22.879;68.801;2.039;Não;
07-08-2023 12:00;;29.769;26.722;62.351;1.016;Não;
07-08-2023 13:00;;30.209;27.061;61.949;2.186;Não;
07-08-2023 14:00;;30.621;25.416;61.142;7.137;Não;
07-08-2023 15:00;;25.913;23.445;74.914;9.458;Não;
07-08-2023 16:00;;23.971;20.441;77.120;8.608;Não;
07-08-2023 17:00;;20.767;20.145;83.007;7.584;Não;
07-08-2023 18:00;;20.668;19.675;81.410;5.926;Não;
07-08-2023 19:00;;20.102;18.911;83.176;4.011;Não;
07-08-2023 20:00;;19.109;17.904;90.018;1.765;Não;
07-08-2023 21:00;;17.923;17.055;94.956;1.045;Não;
07-08-2023 22:00;;17.242;16.532;94.508;2.276;Não;
07-08-2023 23:00;;16.564;16.209;92.161;5.894;Não;
08-08-2023 00:00;;17.029;16.348;89.475;7.262;Não;
08-08-2023 01:00;;17.055;16.831;87.471;5.869;Não;
08-08-2023 02:00;;17.071;16.548;87.057;5.316;Não;
08-08-2023 03:00;;16.564;15.838;92.128;4.748;Não;
08-08-2023 04:00;;16.067;15.597;92.448;5.306;Não;
08-08-2023 05:00;;16.689;15.926;89.457;4.619;Não;
08-08-2023 06:00;;16.732;15.528;90.063;5.187;Não;
08-08-2023 07:00;;16.094;15.416;91.273;4.788;Não;
08-08-2023 08:00;;15.795;15.189;89.354;4.057;Não;
08-08-2023 09:00;;15.656;15.205;89.699;3.764;Não;
08-08-2023 10:00;;16.663;15.541;85.935;3.912;Não;
08-08-2023 11:00;;17.723;16.364;81.994;3.303;Não;
08-08-2023 12:00;;17.979;17.624;78.775;2.841;Não;
08-08-2023 13:00;;19.549;17.763;75.864;3.018;Não;
08-08-2023 14:00;;19.774;18.276;70.563;2.772;Não;
08-08-2023 15:00;;18.868;18.260;69.380;3.115;Não;
08-08-2023 16:00;;18.855;18.118;67.432;2.039;Não;
08-08-2023 17:00;;18.911;18.444;68.818;2.311;Não;
08-08-2023 18:00;;18.786;17.891;72.110;1.731;Não;
08-08-2023 19:00;;17.936;17.098;76.214;1.639;Não;
08-08-2023 20:00;;17.210;16.620;79.071;0.803;Não;
08-08-2023 21:00;;17.015;16.519;83.055;1.637;Não;
08-08-2023 22:00;;16.633;16.038;86.890;1.927;Não;
08-08-2023 23:00;;16.051;15.175;94.240;0.561;Não;
09-08-2023 00:00;;15.429;15.031;95.334;0.719;Não;
09-08-2023 01:00;;15.712;15.386;93.099;1.863;Não;
09-08-2023 02:00;;15.472;15.143;94.541;0.503;Não;
09-08-2023 03:00;;15.640;15.373;97.017;0.836;Não;
09-08-2023 04:00;;15.400;15.130;98.708;0.000;Não;
09-08-2023 05:00;;15.288;15.143;99.646;0.019;Não;
09-08-2023 06:00;;15.344;15.087;99.862;0.496;Não;
09-08-2023 07:00;;16.038;15.304;98.848;0.024;Não;
09-08-2023 08:00;;16.025;15.768;98.854;0.066;Não;
09-08-2023 09:00;;16.137;15.768;99.848;0.066;Não;
09-08-2023 10:00;;16.166;15.982;100.000;0.256;Não;
09-08-2023 11:00;;16.548;16.011;99.810;0.290;Não;
09-08-2023 12:00;;17.071;16.503;99.592;0.239;Não;
09-08-2023 13:00;;17.114;16.858;99.450;0.826;Não;
09-08-2023 14:00;;17.242;16.972;99.132;0.188;Não;
09-08-2023 15:00;;17.707;17.154;98.938;1.635;Não;
09-08-2023 16:00;;17.862;17.354;98.747;2.413;Não;
09-08-2023 17:00;;18.147;17.426;96.983;2.289;Não;
09-08-2023 18:00;;18.147;17.862;96.698;0.261;Não;
09-08-2023 19:00;;18.118;17.779;96.291;1.096;Não;
09-08-2023 20:00;;17.806;17.384;98.850;0.194;Não;
09-08-2023 21:00;;17.581;17.440;99.638;0.000;Não;
09-08-2023 22:00;;17.878;17.453;99.995;0.178;Não;
09-08-2023 23:00;;18.091;17.835;100.000;1.330;Não;
10-08-2023 00:00;;18.062;17.950;100.000;0.148;Não;
10-08-2023 01:00;;18.204;17.891;100.000;0.032;Não;
10-08-2023 02:00;;18.868;18.134;99.498;0.959;Não;
10-08-2023 03:00;;19.250;18.828;96.683;1.152;Não;
10-08-2023 04:00;;19.250;18.941;97.631;1.068;Não;
10-08-2023 05:00;;19.592;19.221;95.193;0.889;Não;
10-08-2023 06:00;;19.605;19.378;95.852;0.654;Não;
10-08-2023 07:00;;19.536;18.941;97.246;0.001;Não;
10-08-2023 08:00;;18.954;18.714;99.493;0.000;Não;
10-08-2023 09:00;;19.378;18.842;99.999;0.168;Não;
10-08-2023 10:00;;20.326;19.322;99.670;1.345;Não;
10-08-2023 11:00;;20.780;20.257;97.719;1.510;Não;
10-08-2023 12:00;;21.152;20.511;96.965;2.478;Não;
10-08-2023 13:00;;21.264;20.639;97.022;2.917;Não;
10-08-2023 14:00;;22.214;20.836;94.965;3.188;Não;
10-08-2023 15:00;;22.695;21.606;90.628;4.040;Não;
10-08-2023 16:00;;22.241;21.504;89.333;3.416;Não;
10-08-2023 17:00;;22.495;21.662;88.559;3.884;Não;
10-08-2023 18:00;;21.704;21.136;91.295;3.734;Não;
10-08-2023 19:00;;21.178;20.682;93.656;4.171;Não;
10-08-2023 20:00;;20.711;20.524;94.357;4.372;Não;
10-08-2023 21:00;;20.583;20.201;95.292;3.772;Não;
10-08-2023 22:00;;20.481;20.342;94.488;3.204;Não;
10-08-2023 23:00;;20.425;20.244;93.948;2.237;Não;
11-08-2023 00:00;;20.524;19.830;94.721;1.953;Não;
11-08-2023 01:00;;20.383;19.945;95.073;2.565;Não;
11-08-2023 02:00;;20.270;19.774;96.128;2.286;Não;
11-08-2023 03:00;;19.803;19.408;97.992;2.685;Não;
11-08-2023 04:00;;19.477;19.277;99.532;3.370;Não;
11-08-2023 05:00;;19.309;18.983;99.995;1.195;Não;
11-08-2023 06:00;;19.023;18.019;99.989;0.000;Não;
11-08-2023 07:00;;18.898;17.993;100.000;0.016;Não;
11-08-2023 08:00;;18.925;18.569;100.000;0.085;Não;
11-08-2023 09:00;;19.437;18.911;99.814;2.597;Não;
11-08-2023 10:00;;19.675;19.138;97.981;1.435;Não;
11-08-2023 11:00;;19.846;19.181;91.925;2.895;Não;
11-08-2023 12:00;;20.796;19.181;82.744;3.505;Não;
11-08-2023 13:00;;22.241;20.326;77.524;3.646;Não;
11-08-2023 14:00;;22.850;22.185;71.550;4.057;Não;
11-08-2023 15:00;;23.929;22.711;71.136;1.955;Não;
11-08-2023 16:00;;25.120;23.886;68.999;1.021;Não;
11-08-2023 17:00;;25.162;24.129;67.370;2.889;Não;
11-08-2023 18:00;;24.169;22.172;71.538;1.565;Não;
11-08-2023 19:00;;22.185;19.915;79.975;0.001;Não;
11-08-2023 20:00;;20.724;19.165;88.259;0.393;Não;
11-08-2023 21:00;;20.626;17.848;92.065;0.006;Não;
11-08-2023 22:00;;17.835;16.446;96.590;0.003;Não;
11-08-2023 23:00;;16.930;15.557;98.414;0.000;Não;
12-08-2023 00:00;;16.265;14.890;99.573;0.000;Não;
12-08-2023 01:00;;16.831;15.317;99.997;0.042;Não;
12-08-2023 02:00;;17.384;16.732;99.371;0.073;Não;
12-08-2023 03:00;;16.788;15.811;98.726;0.073;Não;
12-08-2023 04:00;;19.250;15.995;93.807;0.226;Não;
12-08-2023 05:00;;19.929;18.035;81.393;1.043;Não;
12-08-2023 06:00;;19.990;19.221;80.044;1.575;Não;
12-08-2023 07:00;;20.412;19.635;81.142;1.924;Não;
12-08-2023 08:00;;19.635;17.410;90.105;2.857;Não;
12-08-2023 09:00;;18.118;17.127;96.103;2.721;Não;
12-08-2023 10:00;;18.842;17.651;92.933;2.344;Não;
12-08-2023 11:00;;18.260;17.763;96.128;0.519;Não;
12-08-2023 12:00;;18.302;17.993;96.253;0.025;Não;
12-08-2023 13:00;;18.358;16.858;93.901;1.681;Não;
12-08-2023 14:00;;18.161;16.775;77.623;1.357;Não;
12-08-2023 15:00;;18.358;17.483;77.690;2.553;Não;
12-08-2023 16:00;;18.019;17.483;81.228;2.429;Não;
12-08-2023 17:00;;17.792;17.154;83.285;1.598;Não;
12-08-2023 18:00;;17.183;16.532;84.195;1.411;Não;
12-08-2023 19:00;;16.564;15.712;83.734;2.301;Não;
12-08-2023 20:00;;15.755;14.396;82.873;4.994;Não;
12-08-2023 21:00;;14.791;14.494;81.728;1.831;Não;
12-08-2023 22:00;;15.061;14.679;79.457;2.964;Não;
12-08-2023 23:00;;15.004;14.396;77.681;3.698;Não;
13-08-2023 00:00;;14.791;14.310;76.650;2.847;Não;
13-08-2023 01:00;;14.791;14.353;71.655;4.021;Não;
13-08-2023 02:00;;14.652;14.310;71.844;6.225;Não;
13-08-2023 03:00;;14.409;14.083;72.748;4.970;Não;
13-08-2023 04:00;;14.155;13.784;73.410;4.368;Não;
13-08-2023 05:00;;13.846;13.405;74.811;5.293;Não;
13-08-2023 06:00;;13.461;13.007;74.555;4.939;Não;
13-08-2023 07:00;;13.050;12.486;73.161;4.329;Não;
13-08-2023 08:00;;12.585;12.257;73.364;5.032;Não;
13-08-2023 09:00;;12.412;12.158;70.021;3.745;Não;
13-08-2023 10:00;;12.753;12.286;69.306;2.945;Não;
13-08-2023 11:00;;13.546;12.684;69.006;2.387;Não;
13-08-2023 12:00;;13.645;13.293;68.128;2.359;Não;
13-08-2023 13:00;;14.975;13.530;67.294;2.587;Não;
13-08-2023 14:00;;15.416;14.863;66.638;2.655;Não;
13-08-2023 15:00;;16.123;15.103;65.462;3.154;Não;
13-08-2023 16:00;;16.916;15.926;60.044;3.435;Não;
13-08-2023 17:00;;16.150;15.683;55.911;2.712;Não;
13-08-2023 18:00;;16.179;15.087;61.025;1.841;Não;
13-08-2023 19:00;;15.130;13.846;68.452;0.809;Não;
13-08-2023 20:00;;14.169;13.050;73.669;0.039;Não;
13-08-2023 21:00;;13.915;13.050;75.984;0.192;Não;
13-08-2023 22:00;;13.432;12.369;82.056;0.000;Não;
13-08-2023 23:00;;12.964;12.444;88.579;0.000;Não;
14-08-2023 00:00;;12.922;12.585;89.886;0.000;Não;
14-08-2023 01:00;;13.122;12.369;91.053;0.000;Não;
14-08-2023 02:00;;13.250;12.500;92.099;0.000;Não;
14-08-2023 03:00;;12.938;12.428;91.284;0.000;Não;
14-08-2023 04:00;;12.457;10.884;93.270;0.000;Não;
14-08-2023 05:00;;11.197;9.992;94.362;0.000;Não;
14-08-2023 06:00;;12.839;9.824;91.853;1.056;Não;
14-08-2023 07:00;;12.767;11.934;89.448;0.356;Não;
14-08-2023 08:00;;12.158;11.127;91.251;0.027;Não;
14-08-2023 09:00;;13.958;11.424;92.787;0.167;Não;
14-08-2023 10:00;;15.189;13.944;87.235;1.396;Não;
14-08-2023 11:00;;16.503;15.130;82.751;1.340;Não;
14-08-2023 12:00;;18.414;16.476;78.860;2.628;Não;
14-08-2023 13:00;;19.859;18.161;73.386;2.985;Não;
14-08-2023 14:00;;20.711;19.718;68.829;3.837;Não;
14-08-2023 15:00;;21.475;20.626;66.851;3.594;Não;
14-08-2023 16:00;;22.057;21.419;65.173;2.557;Não;
14-08-2023 17:00;;22.073;20.895;67.809;3.055;Não;
14-08-2023 18:00;;21.050;19.803;73.695;3.065;Não;
14-08-2023 19:00;;19.830;17.862;80.259;3.556;Não;
14-08-2023 20:00;;17.904;17.042;87.287;3.266;Não;
14-08-2023 21:00;;17.154;16.943;90.056;2.610;Não;
14-08-2023 22:00;;17.154;16.930;91.493;2.117;Não;
14-08-2023 23:00;;17.384;17.055;92.023;2.731;Não;
15-08-2023 00:00;;17.328;16.503;91.999;2.703;Não;
15-08-2023 01:00;;16.532;15.870;94.162;1.838;Não;
15-08-2023 02:00;;16.166;15.613;93.949;1.382;Não;
15-08-2023 03:00;;15.795;15.317;94.712;1.257;Não;
15-08-2023 04:00;;15.557;14.708;95.189;1.123;Não;
15-08-2023 05:00;;15.130;14.679;96.547;1.590;Não;
15-08-2023 06:00;;15.231;14.764;95.483;2.091;Não;
15-08-2023 07:00;;15.130;14.593;94.888;1.880;Não;
15-08-2023 08:00;;14.751;14.211;94.823;1.733;Não;
15-08-2023 09:00;;15.656;14.182;92.262;1.583;Não;
15-08-2023 10:00;;17.595;15.627;86.796;2.367;Não;
15-08-2023 11:00;;19.648;17.469;82.869;2.489;Não;
15-08-2023 12:00;;20.852;19.477;77.992;4.204;Não;
15-08-2023 13:00;;22.185;20.738;74.767;4.285;Não;
15-08-2023 14:00;;23.093;21.958;71.044;4.416;Não;
15-08-2023 15:00;;23.801;22.879;69.852;3.793;Não;
15-08-2023 16:00;;23.985;23.389;71.032;4.348;Não;
15-08-2023 17:00;;23.955;23.475;70.093;4.140;Não;
15-08-2023 18:00;;23.603;22.116;73.709;4.157;Não;
15-08-2023 19:00;;22.142;20.425;78.192;3.446;Não;
15-08-2023 20:00;;20.468;19.322;84.266;3.616;Não;
15-08-2023 21:00;;19.338;18.615;91.516;3.752;Não;
15-08-2023 22:00;;18.714;18.302;95.145;2.322;Não;
15-08-2023 23:00;;18.855;18.302;95.719;3.489;Não;
16-08-2023 00:00;;19.039;18.770;94.047;2.413;Não;
16-08-2023 01:00;;18.868;18.388;94.302;1.230;Não;
16-08-2023 02:00;;19.151;18.457;93.890;2.271;Não;
16-08-2023 03:00;;19.237;18.954;93.438;2.315;Não;
16-08-2023 04:00;;19.322;18.911;93.636;1.787;Não;
16-08-2023 05:00;;19.277;19.053;93.929;2.378;Não;
16-08-2023 06:00;;19.250;18.487;95.051;1.938;Não;
16-08-2023 07:00;;19.237;18.471;94.842;0.767;Não;
16-08-2023 08:00;;19.322;18.941;93.397;0.899;Não;
16-08-2023 09:00;;20.185;19.250;92.390;1.319;Não;
16-08-2023 10:00;;20.738;20.145;89.436;2.658;Não;
16-08-2023 11:00;;22.524;20.682;85.986;3.175;Não;
16-08-2023 12:00;;23.488;22.297;81.263;4.453;Não;
16-08-2023 13:00;;24.086;23.459;78.639;5.199;Não;
16-08-2023 14:00;;24.567;23.998;78.663;5.604;Não;
16-08-2023 15:00;;25.176;24.327;77.812;5.220;Não;
16-08-2023 16:00;;25.429;24.781;76.924;5.131;Não;
16-08-2023 17:00;;24.962;24.268;78.712;5.267;Não;
16-08-2023 18:00;;24.396;23.066;80.684;5.007;Não;
16-08-2023 19:00;;23.080;21.589;87.142;5.021;Não;
16-08-2023 20:00;;21.619;20.836;92.644;4.086;Não;
16-08-2023 21:00;;20.852;20.244;95.149;4.542;Não;
16-08-2023 22:00;;20.257;19.915;97.466;5.060;Não;
16-08-2023 23:00;;20.073;19.902;98.640;4.419;Não;
17-08-2023 00:00;;20.172;20.017;97.902;4.617;Não;
17-08-2023 01:00;;20.185;20.059;98.010;4.289;Não;
17-08-2023 02:00;;20.244;19.990;98.387;4.234;Não;
17-08-2023 03:00;;20.185;20.030;98.201;3.941;Não;
17-08-2023 04:00;;20.172;20.017;97.921;4.341;Não;
17-08-2023 05:00;;20.244;20.059;97.659;4.734;Não;
17-08-2023 06:00;;20.441;20.172;96.344;4.438;Não;
17-08-2023 07:00;;20.540;20.172;95.741;3.927;Não;
17-08-2023 08:00;;20.481;18.786;96.076;1.918;Não;
17-08-2023 09:00;;20.089;18.786;98.488;1.858;Não;
17-08-2023 10:00;;22.257;20.073;94.071;3.346;Não;
17-08-2023 11:00;;23.619;22.214;87.329;4.310;Não;
17-08-2023 12:00;;24.652;23.558;82.673;4.730;Não;
17-08-2023 13:00;;25.843;24.551;79.077;4.822;Não;
17-08-2023 14:00;;26.735;25.758;76.753;3.801;Não;
17-08-2023 15:00;;27.162;26.452;76.912;4.538;Não;
17-08-2023 16:00;;27.459;26.709;75.897;4.750;Não;
17-08-2023 17:00;;26.821;25.373;77.883;4.415;Não;
17-08-2023 18:00;;25.403;23.603;82.612;5.147;Não;
17-08-2023 19:00;;23.675;22.257;87.111;3.899;Não;
17-08-2023 20:00;;22.270;21.662;91.001;2.204;Não;
17-08-2023 21:00;;21.830;21.504;91.950;3.472;Não;
17-08-2023 22:00;;21.560;20.796;94.177;3.339;Não;
17-08-2023 23:00;;21.320;20.866;94.253;3.793;Não;
18-08-2023 00:00;;20.978;20.468;95.407;2.598;Não;
18-08-2023 01:00;;20.553;20.313;97.420;2.964;Não;
18-08-2023 02:00;;20.612;20.158;97.527;2.827;Não;
18-08-2023 03:00;;20.369;20.172;98.434;1.983;Não;
18-08-2023 04:00;;20.300;19.747;99.427;2.807;Não;
18-08-2023 05:00;;19.816;19.437;100.000;2.163;Não;
18-08-2023 06:00;;19.691;18.884;100.000;0.021;Não;
18-08-2023 07:00;;19.507;18.954;100.000;0.408;Não;
18-08-2023 08:00;;19.082;18.134;100.000;0.005;Não;
18-08-2023 09:00;;19.859;17.651;100.000;0.483;Não;
18-08-2023 10:00;;21.376;19.830;99.494;2.394;Não;
18-08-2023 11:00;;25.034;21.349;90.885;2.560;Não;
18-08-2023 12:00;;25.982;24.879;80.523;3.626;Não;
18-08-2023 13:00;;28.791;25.982;73.015;3.557;Não;
18-08-2023 14:00;;30.281;28.722;62.789;3.939;Não;
18-08-2023 15:00;;30.607;30.183;60.819;3.720;Não;
18-08-2023 16:00;;30.594;29.755;60.040;4.215;Não;
18-08-2023 17:00;;29.785;28.650;57.789;4.118;Não;
18-08-2023 18:00;;28.650;26.241;62.914;3.934;Não;
18-08-2023 19:00;;26.255;25.005;68.665;3.351;Não;
18-08-2023 20:00;;25.077;22.551;76.223;2.755;Não;
18-08-2023 21:00;;22.767;21.675;85.530;2.184;Não;
18-08-2023 22:00;;21.803;19.648;95.823;1.456;Não;
18-08-2023 23:00;;19.731;19.309;99.540;0.019;Não;
19-08-2023 00:00;;19.704;19.394;99.992;1.058;Não;
19-08-2023 01:00;;19.536;19.221;100.000;0.729;Não;
19-08-2023 02:00;;19.221;17.963;99.972;3.264;Não;
19-08-2023 03:00;;18.190;17.750;97.614;1.808;Não;
19-08-2023 04:00;;17.936;17.581;97.505;1.588;Não;
19-08-2023 05:00;;17.862;17.496;98.278;0.168;Não;
19-08-2023 06:00;;17.736;17.029;99.595;0.000;Não;
19-08-2023 07:00;;17.071;16.179;99.849;0.000;Não;
19-08-2023 08:00;;16.956;16.446;100.000;0.000;Não;
19-08-2023 09:00;;17.539;16.591;98.699;1.615;Não;
19-08-2023 10:00;;17.098;16.591;93.208;1.320;Não;
19-08-2023 11:00;;17.426;16.956;88.664;5.008;Não;
19-08-2023 12:00;;18.260;17.229;86.888;3.372;Não;
19-08-2023 13:00;;18.884;18.019;84.255;2.735;Não;
19-08-2023 14:00;;20.356;18.585;79.604;3.307;Não;
19-08-2023 15:00;;20.257;18.444;78.412;3.596;Não;
19-08-2023 16:00;;18.828;18.006;78.277;3.103;Não;
19-08-2023 17:00;;18.444;17.779;75.929;2.605;Não;
19-08-2023 18:00;;18.430;17.029;74.899;2.113;Não;
19-08-2023 19:00;;17.098;16.334;73.178;1.693;Não;
19-08-2023 20:00;;16.377;15.725;76.360;0.135;Não;
19-08-2023 21:00;;16.094;15.669;81.881;0.000;Não;
19-08-2023 22:00;;16.110;15.330;84.983;0.000;Não;
19-08-2023 23:00;;15.824;15.317;85.714;0.000;Não;
20-08-2023 00:00;;15.712;14.735;88.845;0.000;Não;
20-08-2023 01:00;;14.946;14.422;92.944;0.000;Não;
20-08-2023 02:00;;16.292;14.652;85.060;0.083;Não;
20-08-2023 03:00;;14.708;13.958;91.491;0.000;Não;
20-08-2023 04:00;;16.209;14.182;93.252;0.339;Não;
20-08-2023 05:00;;16.179;15.669;84.202;1.775;Não;
20-08-2023 06:00;;15.725;14.494;86.479;0.300;Não;
20-08-2023 07:00;;15.386;13.830;92.367;0.242;Não;
20-08-2023 08:00;;15.912;15.330;89.839;1.595;Não;
20-08-2023 09:00;;17.453;15.811;89.183;2.869;Não;
20-08-2023 10:00;;19.095;17.453;85.469;4.309;Não;
20-08-2023 11:00;;21.021;18.967;82.599;4.256;Não;
20-08-2023 12:00;;22.172;20.965;78.222;4.973;Não;
20-08-2023 13:00;;22.780;22.086;77.136;5.455;Não;
20-08-2023 14:00;;23.590;22.738;73.603;5.880;Não;
20-08-2023 15:00;;24.169;23.178;71.013;5.625;Não;
20-08-2023 16:00;;24.452;23.814;72.120;4.951;Não;
20-08-2023 17:00;;24.409;23.403;75.612;4.547;Não;
20-08-2023 18:00;;23.830;22.794;77.849;4.075;Não;
20-08-2023 19:00;;22.807;21.165;81.538;3.485;Não;
20-08-2023 20:00;;21.192;20.017;87.301;1.549;Não;
20-08-2023 21:00;;20.369;20.046;89.595;0.697;Não;
20-08-2023 22:00;;20.412;20.172;92.117;2.578;Não;
20-08-2023 23:00;;20.214;19.958;94.548;1.709;Não;
21-08-2023 00:00;;20.003;18.543;95.709;0.072;Não;
21-08-2023 01:00;;19.619;17.779;95.924;0.654;Não;
21-08-2023 02:00;;18.487;17.723;98.483;0.000;Não;
21-08-2023 03:00;;17.963;16.209;99.334;0.000;Não;
