Horário;Radiação Solar;Temperatura do Ar Máxima;Temperatura do Ar Mínima;Umidade do Ar Média;Vento Velocidade;Manutenção;Observação manutenção
20-05-2022 22:00;;10.756;9.666;97.367;0.000;Não;
20-05-2022 23:00;;11.295;9.525;98.446;0.000;Não;
21-05-2022 00:00;;11.763;9.581;98.853;0.149;Não;
21-05-2022 01:00;;11.562;9.383;97.676;0.000;Não;
21-05-2022 02:00;;10.940;8.534;98.346;0.222;Não;
21-05-2022 03:00;;11.536;9.538;96.558;0.298;Não;
21-05-2022 04:00;;9.581;8.110;96.715;0.000;Não;
21-05-2022 05:00;;9.130;8.067;98.488;0.000;Não;
21-05-2022 06:00;;9.880;8.110;99.410;0.174;Não;
21-05-2022 07:00;;9.538;7.701;99.551;0.000;Não;
21-05-2022 08:00;;8.310;7.119;99.376;0.000;Não;
21-05-2022 09:00;;12.753;7.685;99.956;0.000;Não;
21-05-2022 10:00;;15.597;12.753;94.692;0.000;Não;
21-05-2022 11:00;;17.426;15.557;84.761;0.289;Não;
21-05-2022 12:00;;19.662;17.370;77.204;0.122;Não;
21-05-2022 13:00;;20.738;19.592;69.889;0.759;Não;
21-05-2022 14:00;;20.682;20.046;74.496;2.696;Não;
21-05-2022 15:00;;20.228;19.563;75.641;3.441;Não;
21-05-2022 16:00;;19.859;19.221;77.903;3.119;Não;
21-05-2022 17:00;;19.464;19.010;78.644;2.476;Não;
21-05-2022 18:00;;19.010;17.469;81.645;1.634;Não;
21-05-2022 19:00;;17.496;13.784;87.466;0.055;Não;
21-05-2022 20:00;;13.902;12.852;94.860;0.000;Não;
21-05-2022 21:00;;12.994;11.210;97.401;0.000;Não;
21-05-2022 22:00;;12.102;10.756;98.524;0.000;Não;
21-05-2022 23:00;;10.970;10.177;99.122;0.000;Não;
22-05-2022 00:00;;10.884;10.022;99.652;0.000;Não;
22-05-2022 01:00;;12.299;10.446;99.977;0.000;Não;
22-05-2022 02:00;;12.355;11.424;100.000;0.065;Não;
22-05-2022 03:00;;12.908;12.326;100.000;1.125;Não;
22-05-2022 04:00;;13.109;12.369;99.751;1.110;Não;
22-05-2022 05:00;;13.207;12.711;96.077;0.671;Não;
22-05-2022 06:00;;13.165;12.697;95.056;0.934;Não;
22-05-2022 07:00;;13.122;12.569;95.669;0.999;Não;
22-05-2022 08:00;;13.093;12.326;95.272;0.259;Não;
22-05-2022 09:00;;15.175;12.398;92.115;1.168;Não;
22-05-2022 10:00;;16.519;15.103;84.611;1.971;Não;
22-05-2022 11:00;;18.585;16.489;77.631;1.203;Não;
22-05-2022 12:00;;20.767;18.569;68.900;0.786;Não;
22-05-2022 13:00;;21.774;20.711;64.422;1.397;Não;
22-05-2022 14:00;;22.668;21.688;64.976;2.232;Não;
22-05-2022 15:00;;23.234;22.452;61.025;1.709;Não;
22-05-2022 16:00;;23.192;22.794;59.081;2.857;Não;
22-05-2022 17:00;;23.005;22.172;60.406;2.956;Não;
22-05-2022 18:00;;22.241;19.830;70.932;0.778;Não;
22-05-2022 19:00;;19.816;16.364;85.230;0.063;Não;
22-05-2022 20:00;;16.390;14.721;90.751;0.004;Não;
22-05-2022 21:00;;14.946;13.886;95.561;0.000;Não;
22-05-2022 22:00;;14.465;13.672;97.584;0.083;Não;
22-05-2022 23:00;;14.409;13.333;98.630;0.002;Não;
23-05-2022 00:00;;13.915;13.036;99.390;0.000;Não;
23-05-2022 01:00;;14.510;12.866;99.827;0.000;Não;
23-05-2022 02:00;;14.863;14.324;99.812;0.128;Não;
23-05-2022 03:00;;15.429;14.708;97.868;0.055;Não;
23-05-2022 04:00;;15.613;13.886;94.464;0.409;Não;
23-05-2022 05:00;;15.458;13.872;96.263;1.635;Não;
23-05-2022 06:00;;16.025;15.175;93.589;0.812;Não;
23-05-2022 07:00;;15.442;14.169;96.245;0.017;Não;
23-05-2022 08:00;;14.850;13.546;97.319;0.007;Não;
23-05-2022 09:00;;17.440;14.834;97.448;1.171;Não;
23-05-2022 10:00;;18.529;17.410;92.051;1.806;Não;
23-05-2022 11:00;;20.017;18.302;87.194;2.033;Não;
23-05-2022 12:00;;21.971;19.790;84.052;2.495;Não;
23-05-2022 13:00;;22.751;21.675;76.785;3.205;Não;
23-05-2022 14:00;;22.949;21.704;74.746;2.615;Não;
23-05-2022 15:00;;23.702;22.767;70.790;2.395;Não;
23-05-2022 16:00;;24.156;23.360;66.902;2.406;Não;
23-05-2022 17:00;;24.156;22.837;67.689;2.855;Não;
23-05-2022 18:00;;22.850;21.093;74.789;1.328;Não;
23-05-2022 19:00;;21.277;19.902;82.584;2.244;Não;
23-05-2022 20:00;;19.945;19.053;86.795;2.467;Não;
23-05-2022 21:00;;19.296;16.844;90.547;1.410;Não;
23-05-2022 22:00;;17.256;16.462;97.234;0.212;Não;
23-05-2022 23:00;;17.055;15.739;98.675;0.076;Não;
24-05-2022 00:00;;16.633;15.386;99.679;0.252;Não;
24-05-2022 01:00;;16.956;15.231;99.802;0.150;Não;
24-05-2022 02:00;;16.591;15.498;100.000;0.000;Não;
24-05-2022 03:00;;16.321;14.353;99.963;0.183;Não;
24-05-2022 04:00;;14.708;13.165;99.876;0.086;Não;
24-05-2022 05:00;;14.324;13.603;100.000;0.007;Não;
24-05-2022 06:00;;14.465;13.530;100.000;0.000;Não;
24-05-2022 07:00;;13.757;12.978;100.000;0.000;Não;
24-05-2022 08:00;;13.971;12.500;100.000;0.242;Não;
24-05-2022 09:00;;15.982;12.724;100.000;0.008;Não;
24-05-2022 10:00;;19.221;15.712;95.720;1.094;Não;
24-05-2022 11:00;;20.810;19.208;84.706;2.199;Não;
24-05-2022 12:00;;21.803;20.810;79.671;3.153;Não;
24-05-2022 13:00;;22.965;21.718;77.169;3.973;Não;
24-05-2022 14:00;;23.715;22.570;75.192;3.647;Não;
24-05-2022 15:00;;23.998;23.261;73.788;3.313;Não;
24-05-2022 16:00;;24.086;23.688;73.641;2.667;Não;
24-05-2022 17:00;;24.129;23.165;75.631;2.420;Não;
24-05-2022 18:00;;23.221;21.899;78.036;2.120;Não;
24-05-2022 19:00;;21.899;19.774;84.286;0.489;Não;
24-05-2022 20:00;;20.102;19.408;87.224;1.308;Não;
24-05-2022 21:00;;19.421;18.091;92.233;0.707;Não;
24-05-2022 22:00;;19.451;19.122;95.673;1.970;Não;
24-05-2022 23:00;;19.181;18.569;96.000;1.094;Não;
25-05-2022 00:00;;18.700;17.664;96.870;0.433;Não;
25-05-2022 01:00;;19.181;17.664;97.459;1.179;Não;
25-05-2022 02:00;;18.644;16.390;97.075;0.007;Não;
25-05-2022 03:00;;16.604;15.143;98.425;0.000;Não;
25-05-2022 04:00;;15.640;14.692;99.574;0.139;Não;
25-05-2022 05:00;;15.669;14.014;99.920;0.000;Não;
25-05-2022 06:00;;17.127;15.683;100.000;1.098;Não;
25-05-2022 07:00;;17.469;17.029;99.490;2.532;Não;
25-05-2022 08:00;;17.272;16.732;99.322;1.827;Não;
25-05-2022 09:00;;17.736;17.154;99.732;1.484;Não;
25-05-2022 10:00;;18.556;17.723;99.017;2.394;Não;
25-05-2022 11:00;;20.852;18.260;95.569;2.266;Não;
25-05-2022 12:00;;22.270;20.724;84.745;3.640;Não;
25-05-2022 13:00;;23.459;22.284;78.061;4.438;Não;
25-05-2022 14:00;;23.998;23.389;74.698;3.760;Não;
25-05-2022 15:00;;24.465;23.632;74.515;2.943;Não;
25-05-2022 16:00;;25.048;24.340;71.503;1.606;Não;
25-05-2022 17:00;;24.935;23.659;69.216;2.864;Não;
25-05-2022 18:00;;23.702;21.915;73.817;2.272;Não;
25-05-2022 19:00;;21.929;20.425;80.053;1.836;Não;
25-05-2022 20:00;;20.553;19.990;85.697;1.820;Não;
25-05-2022 21:00;;20.089;19.352;89.631;1.272;Não;
25-05-2022 22:00;;20.059;19.592;92.674;1.951;Não;
25-05-2022 23:00;;19.974;19.277;94.506;1.075;Não;
26-05-2022 00:00;;19.378;18.967;93.876;0.323;Não;
26-05-2022 01:00;;19.010;18.190;95.919;0.415;Não;
26-05-2022 02:00;;19.296;18.457;94.774;2.035;Não;
26-05-2022 03:00;;19.138;18.842;93.896;3.003;Não;
26-05-2022 04:00;;19.082;18.513;94.695;3.105;Não;
26-05-2022 05:00;;19.165;18.730;94.669;3.014;Não;
26-05-2022 06:00;;19.208;18.812;95.240;3.529;Não;
26-05-2022 07:00;;19.451;19.194;92.830;3.797;Não;
26-05-2022 08:00;;19.277;18.246;94.255;2.536;Não;
26-05-2022 09:00;;19.181;18.204;96.266;0.306;Não;
26-05-2022 10:00;;20.698;19.151;92.808;0.617;Não;
26-05-2022 11:00;;22.057;20.481;86.329;1.263;Não;
26-05-2022 12:00;;23.445;21.873;78.411;1.269;Não;
26-05-2022 13:00;;24.991;23.419;71.124;0.902;Não;
26-05-2022 14:00;;26.126;24.906;67.648;0.358;Não;
26-05-2022 15:00;;25.787;24.028;73.395;3.046;Não;
26-05-2022 16:00;;24.212;22.893;74.457;2.841;Não;
26-05-2022 17:00;;22.906;21.787;80.062;2.410;Não;
26-05-2022 18:00;;21.843;20.711;83.064;1.102;Não;
26-05-2022 19:00;;20.724;19.477;89.235;0.464;Não;
26-05-2022 20:00;;19.760;19.237;92.651;0.285;Não;
26-05-2022 21:00;;19.493;19.010;93.178;1.330;Não;
26-05-2022 22:00;;19.039;18.332;95.342;0.048;Não;
26-05-2022 23:00;;18.556;17.328;96.842;0.000;Não;
27-05-2022 00:00;;17.469;16.577;98.490;0.000;Não;
27-05-2022 01:00;;16.999;15.982;99.484;0.000;Não;
27-05-2022 02:00;;16.831;15.870;99.939;0.000;Não;
27-05-2022 03:00;;16.775;15.400;99.999;0.000;Não;
27-05-2022 04:00;;16.321;15.087;100.000;0.000;Não;
27-05-2022 05:00;;15.584;14.623;100.000;0.000;Não;
27-05-2022 06:00;;16.334;14.567;100.000;0.000;Não;
27-05-2022 07:00;;16.818;15.926;100.000;0.000;Não;
27-05-2022 08:00;;17.197;16.788;100.000;0.852;Não;
27-05-2022 09:00;;18.631;16.972;99.967;1.087;Não;
27-05-2022 10:00;;20.017;18.585;94.372;3.008;Não;
27-05-2022 11:00;;21.744;20.003;88.566;3.509;Não;
27-05-2022 12:00;;22.583;21.264;84.918;3.284;Não;
27-05-2022 13:00;;23.205;22.495;79.946;3.780;Não;
27-05-2022 14:00;;23.488;22.596;78.189;3.871;Não;
27-05-2022 15:00;;24.837;22.965;75.340;3.588;Não;
27-05-2022 16:00;;25.093;24.396;71.606;2.787;Não;
27-05-2022 17:00;;24.863;23.531;74.421;2.232;Não;
27-05-2022 18:00;;23.576;21.250;84.650;1.454;Não;
27-05-2022 19:00;;21.320;20.425;91.491;1.695;Não;
27-05-2022 20:00;;20.441;19.888;96.016;1.142;Não;
27-05-2022 21:00;;20.089;19.774;97.997;0.885;Não;
27-05-2022 22:00;;20.046;19.704;98.568;0.704;Não;
27-05-2022 23:00;;19.816;19.309;99.181;0.401;Não;
28-05-2022 00:00;;19.945;19.718;99.876;0.804;Não;
28-05-2022 01:00;;20.017;19.635;99.958;0.483;Não;
28-05-2022 02:00;;19.816;19.296;99.999;0.225;Não;
28-05-2022 03:00;;19.437;19.082;100.000;0.367;Não;
28-05-2022 04:00;;19.816;18.430;98.600;0.861;Não;
28-05-2022 05:00;;19.872;19.477;91.565;0.351;Não;
28-05-2022 06:00;;19.536;18.569;95.279;0.238;Não;
28-05-2022 07:00;;19.122;18.543;95.512;0.460;Não;
28-05-2022 08:00;;18.743;18.190;94.801;0.570;Não;
28-05-2022 09:00;;18.471;17.923;96.353;0.156;Não;
28-05-2022 10:00;;20.185;18.444;96.020;0.330;Não;
28-05-2022 11:00;;21.675;20.172;93.553;0.170;Não;
28-05-2022 12:00;;22.270;21.333;87.610;1.019;Não;
28-05-2022 13:00;;24.340;22.284;82.913;0.744;Não;
28-05-2022 14:00;;23.675;22.906;83.723;0.980;Não;
28-05-2022 15:00;;23.360;22.850;83.478;0.503;Não;
28-05-2022 16:00;;23.047;22.257;79.389;0.520;Não;
28-05-2022 17:00;;22.313;21.063;87.606;0.105;Não;
28-05-2022 18:00;;21.093;20.214;91.484;0.652;Não;
28-05-2022 19:00;;20.244;19.408;93.643;0.000;Não;
28-05-2022 20:00;;19.464;18.898;95.809;0.000;Não;
28-05-2022 21:00;;19.309;18.941;96.985;0.038;Não;
28-05-2022 22:00;;19.437;18.799;97.694;0.018;Não;
28-05-2022 23:00;;18.828;18.049;99.057;0.008;Não;
29-05-2022 00:00;;19.338;18.035;99.882;0.910;Não;
29-05-2022 01:00;;20.073;19.296;98.858;3.364;Não;
29-05-2022 02:00;;20.185;19.990;96.164;3.677;Não;
29-05-2022 03:00;;20.639;20.059;91.856;2.940;Não;
29-05-2022 04:00;;20.284;19.464;92.026;2.278;Não;
29-05-2022 05:00;;20.214;19.250;89.905;2.039;Não;
29-05-2022 06:00;;20.553;20.201;87.088;3.015;Não;
29-05-2022 07:00;;20.455;19.974;87.769;2.718;Não;
29-05-2022 08:00;;20.455;19.507;86.748;1.126;Não;
29-05-2022 09:00;;20.356;18.730;89.191;3.005;Não;
29-05-2022 10:00;;18.799;18.276;98.729;1.722;Não;
29-05-2022 11:00;;19.122;18.770;97.320;2.301;Não;
29-05-2022 12:00;;19.109;18.687;96.160;1.601;Não;
29-05-2022 13:00;;19.605;18.967;96.231;1.688;Não;
29-05-2022 14:00;;19.648;19.277;94.012;3.280;Não;
29-05-2022 15:00;;19.352;18.925;96.617;1.796;Não;
29-05-2022 16:00;;19.208;18.401;97.591;1.136;Não;
29-05-2022 17:00;;18.430;18.190;98.803;0.283;Não;
29-05-2022 18:00;;18.233;17.384;98.283;1.235;Não;
29-05-2022 19:00;;17.792;17.170;96.618;0.939;Não;
29-05-2022 20:00;;17.891;17.170;98.526;0.902;Não;
29-05-2022 21:00;;17.750;17.312;99.316;0.716;Não;
29-05-2022 22:00;;17.736;17.328;99.032;0.346;Não;
29-05-2022 23:00;;17.750;17.298;99.753;0.967;Não;
30-05-2022 00:00;;17.736;17.496;99.447;1.498;Não;
30-05-2022 01:00;;17.624;17.183;99.604;1.378;Não;
30-05-2022 02:00;;17.426;16.900;99.376;1.153;Não;
30-05-2022 03:00;;16.986;15.613;99.482;0.292;Não;
30-05-2022 04:00;;16.081;15.416;99.786;0.351;Não;
30-05-2022 05:00;;16.321;15.883;100.000;0.000;Não;
30-05-2022 06:00;;16.446;16.150;100.000;0.000;Não;
30-05-2022 07:00;;16.986;16.348;98.556;0.000;Não;
30-05-2022 08:00;;16.986;16.633;95.931;0.727;Não;
30-05-2022 09:00;;17.552;16.489;95.062;0.088;Não;
30-05-2022 10:00;;18.687;17.469;90.193;1.330;Não;
30-05-2022 11:00;;18.687;17.950;87.375;0.971;Não;
30-05-2022 12:00;;18.078;17.384;87.960;2.161;Não;
30-05-2022 13:00;;17.993;16.887;88.935;2.400;Não;
30-05-2022 14:00;;17.539;16.956;89.310;1.755;Não;
30-05-2022 15:00;;17.370;17.042;87.538;2.311;Não;
30-05-2022 16:00;;17.469;16.633;87.200;3.655;Não;
30-05-2022 17:00;;16.689;16.209;87.987;2.550;Não;
30-05-2022 18:00;;16.222;15.656;89.062;2.278;Não;
30-05-2022 19:00;;15.712;15.317;89.234;3.144;Não;
30-05-2022 20:00;;15.442;14.988;87.563;4.177;Não;
30-05-2022 21:00;;15.045;14.679;89.706;1.906;Não;
30-05-2022 22:00;;15.231;14.735;89.903;2.616;Não;
30-05-2022 23:00;;15.288;15.045;88.296;3.964;Não;
31-05-2022 00:00;;15.288;15.045;87.301;3.792;Não;
31-05-2022 01:00;;15.159;14.962;87.407;3.191;Não;
31-05-2022 02:00;;15.018;14.537;86.740;4.025;Não;
31-05-2022 03:00;;14.580;13.803;83.288;5.256;Não;
31-05-2022 04:00;;13.886;13.333;81.748;4.880;Não;
31-05-2022 05:00;;13.405;12.641;81.606;3.736;Não;
31-05-2022 06:00;;12.908;12.187;81.152;2.976;Não;
31-05-2022 07:00;;12.668;12.201;81.418;1.816;Não;
31-05-2022 08:00;;12.796;12.556;79.890;2.605;Não;
31-05-2022 09:00;;12.978;12.625;79.472;2.984;Não;
31-05-2022 10:00;;13.362;12.922;76.591;1.978;Não;
31-05-2022 11:00;;14.155;13.020;74.248;2.949;Não;
31-05-2022 12:00;;14.636;13.984;73.175;3.638;Não;
31-05-2022 13:00;;15.824;14.422;71.547;3.325;Não;
31-05-2022 14:00;;16.249;14.850;70.939;3.095;Não;
31-05-2022 15:00;;15.130;14.366;72.677;2.983;Não;
31-05-2022 16:00;;14.524;14.126;73.814;2.864;Não;
31-05-2022 17:00;;14.182;13.984;75.152;2.494;Não;
31-05-2022 18:00;;14.099;13.886;74.871;1.776;Não;
31-05-2022 19:00;;14.000;13.771;74.757;1.761;Não;
31-05-2022 20:00;;13.886;13.672;75.629;1.874;Não;
31-05-2022 21:00;;13.715;13.333;77.177;1.938;Não;
31-05-2022 22:00;;13.349;13.207;76.231;2.680;Não;
31-05-2022 23:00;;13.319;12.938;75.417;2.112;Não;
01-06-2022 00:00;;13.207;12.951;78.091;2.528;Não;
01-06-2022 01:00;;13.194;12.486;82.215;2.065;Não;
01-06-2022 02:00;;12.697;12.088;87.195;0.709;Não;
01-06-2022 03:00;;12.569;12.088;92.913;0.429;Não;
01-06-2022 04:00;;12.470;12.158;92.736;0.000;Não;
01-06-2022 05:00;;12.513;12.158;96.579;0.000;Não;
01-06-2022 06:00;;12.500;12.270;97.973;0.000;Não;
01-06-2022 07:00;;12.724;12.313;98.798;0.000;Não;
01-06-2022 08:00;;13.138;12.655;97.613;0.000;Não;
01-06-2022 09:00;;13.418;12.753;96.292;0.000;Não;
01-06-2022 10:00;;13.944;13.333;92.689;1.037;Não;
01-06-2022 11:00;;14.593;13.830;89.009;0.246;Não;
01-06-2022 12:00;;15.261;14.537;83.039;1.167;Não;
01-06-2022 13:00;;15.656;15.143;84.488;1.744;Não;
01-06-2022 14:00;;15.274;14.820;88.199;1.364;Não;
01-06-2022 15:00;;15.018;14.751;93.873;0.694;Não;
01-06-2022 16:00;;15.061;14.380;97.142;0.445;Não;
01-06-2022 17:00;;14.623;14.254;97.748;0.138;Não;
01-06-2022 18:00;;14.297;14.027;98.872;0.189;Não;
01-06-2022 19:00;;14.182;14.014;99.618;0.051;Não;
01-06-2022 20:00;;14.297;13.984;99.976;0.690;Não;
01-06-2022 21:00;;14.254;14.083;100.000;0.191;Não;
01-06-2022 22:00;;14.337;14.155;100.000;0.094;Não;
01-06-2022 23:00;;14.267;14.040;100.000;0.349;Não;
02-06-2022 00:00;;14.353;13.902;99.188;1.610;Não;
02-06-2022 01:00;;14.324;13.830;98.727;1.379;Não;
02-06-2022 02:00;;14.310;13.728;96.183;2.380;Não;
02-06-2022 03:00;;14.751;14.139;90.631;3.647;Não;
02-06-2022 04:00;;15.245;14.708;87.650;3.283;Não;
02-06-2022 05:00;;15.245;14.777;88.833;2.832;Não;
02-06-2022 06:00;;15.683;15.004;87.629;2.966;Não;
02-06-2022 07:00;;16.094;15.485;85.628;2.777;Não;
02-06-2022 08:00;;16.321;15.926;83.377;1.688;Não;
02-06-2022 09:00;;16.193;15.811;84.159;2.051;Não;
02-06-2022 10:00;;16.489;15.669;84.271;3.383;Não;
02-06-2022 11:00;;16.719;15.640;83.732;2.250;Não;
02-06-2022 12:00;;17.256;16.647;80.966;2.478;Não;
02-06-2022 13:00;;17.453;16.532;79.198;0.686;Não;
02-06-2022 14:00;;16.591;15.442;86.586;0.856;Não;
02-06-2022 15:00;;15.640;15.317;89.957;1.317;Não;
02-06-2022 16:00;;15.838;15.416;87.361;2.807;Não;
02-06-2022 17:00;;15.824;15.584;84.955;6.145;Não;
02-06-2022 18:00;;15.768;15.429;84.195;7.339;Não;
02-06-2022 19:00;;15.768;15.485;82.281;6.811;Não;
02-06-2022 20:00;;15.597;15.117;82.286;6.055;Não;
02-06-2022 21:00;;15.317;15.031;82.601;5.768;Não;
02-06-2022 22:00;;15.373;15.004;80.694;6.007;Não;
02-06-2022 23:00;;15.205;14.962;80.048;4.156;Não;
03-06-2022 00:00;;15.218;14.919;79.530;3.519;Não;
03-06-2022 01:00;;15.031;14.708;78.973;4.316;Não;
03-06-2022 02:00;;14.764;13.859;81.970;5.360;Não;
03-06-2022 03:00;;14.056;13.234;86.020;3.929;Não;
03-06-2022 04:00;;13.629;13.405;85.005;3.839;Não;
03-06-2022 05:00;;13.744;13.293;83.820;4.337;Não;
03-06-2022 06:00;;13.744;13.277;83.273;3.925;Não;
03-06-2022 07:00;;13.701;13.207;82.964;3.249;Não;
03-06-2022 08:00;;14.126;13.405;79.895;2.951;Não;
03-06-2022 09:00;;14.593;14.070;76.843;1.050;Não;
03-06-2022 10:00;;15.231;14.494;74.359;0.860;Não;
03-06-2022 11:00;;15.541;14.593;74.769;2.788;Não;
03-06-2022 12:00;;16.476;15.458;71.645;3.295;Não;
03-06-2022 13:00;;16.532;15.541;71.871;4.164;Não;
03-06-2022 14:00;;16.900;16.166;73.812;3.889;Não;
03-06-2022 15:00;;17.298;16.519;72.938;2.150;Não;
03-06-2022 16:00;;17.170;16.067;77.293;2.711;Não;
03-06-2022 17:00;;16.265;15.768;79.612;2.270;Não;
03-06-2022 18:00;;15.926;15.130;79.975;2.396;Não;
03-06-2022 19:00;;15.288;15.045;78.697;1.987;Não;
03-06-2022 20:00;;15.218;14.692;79.269;0.689;Não;
03-06-2022 21:00;;15.130;14.735;77.803;0.253;Não;
03-06-2022 22:00;;15.231;14.890;72.792;0.170;Não;
03-06-2022 23:00;;15.245;14.919;73.792;0.461;Não;
04-06-2022 00:00;;15.400;14.708;75.106;0.918;Não;
04-06-2022 01:00;;15.416;14.906;77.452;3.035;Não;
04-06-2022 02:00;;15.373;14.791;81.165;3.296;Não;
04-06-2022 03:00;;15.360;14.906;82.849;3.277;Não;
04-06-2022 04:00;;14.962;14.567;85.077;2.650;Não;
04-06-2022 05:00;;14.692;12.938;87.961;0.717;Não;
04-06-2022 06:00;;13.151;11.253;92.424;0.239;Não;
04-06-2022 07:00;;12.059;10.489;96.384;0.342;Não;
04-06-2022 08:00;;12.500;11.592;97.091;0.093;Não;
04-06-2022 09:00;;14.281;12.201;93.516;0.000;Não;
04-06-2022 10:00;;15.386;14.225;87.745;1.238;Não;
04-06-2022 11:00;;17.328;15.373;83.829;0.921;Não;
04-06-2022 12:00;;18.925;17.298;77.938;0.831;Não;
04-06-2022 13:00;;19.576;18.471;74.630;1.064;Não;
04-06-2022 14:00;;19.859;19.039;74.044;0.495;Não;
04-06-2022 15:00;;19.945;19.039;76.831;2.008;Não;
04-06-2022 16:00;;19.365;18.911;79.212;1.524;Não;
04-06-2022 17:00;;19.296;18.601;79.283;1.901;Não;
04-06-2022 18:00;;18.615;18.105;80.529;2.004;Não;
04-06-2022 19:00;;18.118;16.858;86.602;1.615;Não;
04-06-2022 20:00;;16.900;16.193;92.332;0.031;Não;
04-06-2022 21:00;;16.235;16.038;95.689;0.000;Não;
04-06-2022 22:00;;16.321;16.051;95.748;0.032;Não;
04-06-2022 23:00;;16.746;16.249;94.695;2.075;Não;
05-06-2022 00:00;;16.404;16.235;96.181;1.489;Não;
05-06-2022 01:00;;16.278;15.755;98.591;1.189;Não;
05-06-2022 02:00;;15.782;15.640;99.831;1.529;Não;
05-06-2022 03:00;;15.824;15.669;100.000;0.817;Não;
05-06-2022 04:00;;15.870;15.768;100.000;0.920;Não;
05-06-2022 05:00;;15.968;15.755;100.000;1.426;Não;
05-06-2022 06:00;;16.110;15.883;99.997;0.895;Não;
05-06-2022 07:00;;16.094;15.811;99.787;1.432;Não;
05-06-2022 08:00;;16.462;16.011;99.342;1.681;Não;
05-06-2022 09:00;;17.141;16.420;97.213;2.364;Não;
05-06-2022 10:00;;17.581;17.098;96.079;3.061;Não;
05-06-2022 11:00;;19.023;17.370;93.531;3.355;Não;
05-06-2022 12:00;;20.455;19.039;86.762;3.980;Não;
05-06-2022 13:00;;20.046;18.756;85.451;4.626;Não;
05-06-2022 14:00;;18.898;17.763;91.356;3.754;Não;
05-06-2022 15:00;;17.806;17.440;95.518;3.181;Não;
05-06-2022 16:00;;17.792;17.483;95.646;3.133;Não;
05-06-2022 17:00;;17.848;17.565;94.395;3.918;Não;
05-06-2022 18:00;;17.608;17.469;95.903;3.271;Não;
05-06-2022 19:00;;17.509;17.328;98.038;2.683;Não;
05-06-2022 20:00;;17.483;17.242;98.818;2.602;Não;
05-06-2022 21:00;;17.354;17.229;99.696;2.570;Não;
05-06-2022 22:00;;17.312;17.141;100.000;2.489;Não;
05-06-2022 23:00;;17.197;17.042;100.000;2.644;Não;
06-06-2022 00:00;;17.114;16.972;100.000;2.252;Não;
06-06-2022 01:00;;17.141;16.999;100.000;2.608;Não;
06-06-2022 02:00;;17.197;16.986;100.000;2.540;Não;
06-06-2022 03:00;;17.298;17.085;100.000;2.811;Não;
06-06-2022 04:00;;17.483;17.229;100.000;3.021;Não;
06-06-2022 05:00;;17.552;17.328;99.934;2.743;Não;
06-06-2022 06:00;;17.581;17.469;99.486;1.589;Não;
06-06-2022 07:00;;17.651;17.210;99.513;0.784;Não;
06-06-2022 08:00;;17.552;17.098;100.000;0.449;Não;
06-06-2022 09:00;;17.806;17.483;99.729;1.492;Não;
06-06-2022 10:00;;17.904;17.552;99.895;2.281;Não;
06-06-2022 11:00;;18.868;17.835;97.865;2.334;Não;
06-06-2022 12:00;;19.635;18.828;94.944;2.977;Não;
06-06-2022 13:00;;19.974;19.493;92.595;3.173;Não;
06-06-2022 14:00;;20.524;19.704;90.615;1.724;Não;
06-06-2022 15:00;;20.711;19.803;91.286;0.134;Não;
06-06-2022 16:00;;19.915;18.828;97.138;1.619;Não;
06-06-2022 17:00;;18.925;18.585;99.040;2.235;Não;
06-06-2022 18:00;;18.898;18.374;99.109;0.687;Não;
06-06-2022 19:00;;18.487;18.374;99.971;1.511;Não;
06-06-2022 20:00;;18.513;18.289;99.999;2.210;Não;
06-06-2022 21:00;;18.374;18.190;100.000;1.994;Não;
06-06-2022 22:00;;18.332;18.147;100.000;2.436;Não;
06-06-2022 23:00;;18.260;18.118;100.000;1.002;Não;
07-06-2022 00:00;;19.945;17.736;96.709;0.950;Não;
07-06-2022 01:00;;19.958;18.345;91.183;1.574;Não;
07-06-2022 02:00;;19.760;18.444;91.196;1.162;Não;
07-06-2022 03:00;;19.648;19.122;88.477;3.100;Não;
07-06-2022 04:00;;19.352;18.983;88.772;2.537;Não;
07-06-2022 05:00;;19.109;17.637;91.469;1.068;Não;
07-06-2022 06:00;;18.091;17.328;95.516;0.783;Não;
07-06-2022 07:00;;17.664;17.328;97.051;1.708;Não;
07-06-2022 08:00;;17.525;16.972;98.198;0.101;Não;
07-06-2022 09:00;;17.029;16.802;99.224;0.000;Não;
07-06-2022 10:00;;17.298;16.874;99.989;0.945;Não;
07-06-2022 11:00;;18.161;17.154;99.944;1.427;Não;
07-06-2022 12:00;;18.345;18.118;98.124;0.866;Não;
07-06-2022 13:00;;18.388;18.049;96.355;1.096;Não;
07-06-2022 14:00;;18.644;18.062;95.789;0.889;Não;
07-06-2022 15:00;;18.983;18.414;93.883;0.527;Não;
07-06-2022 16:00;;19.138;18.644;92.889;1.197;Não;
07-06-2022 17:00;;18.842;17.806;92.727;2.662;Não;
07-06-2022 18:00;;17.862;17.469;96.419;2.765;Não;
07-06-2022 19:00;;17.950;17.469;95.550;2.118;Não;
07-06-2022 20:00;;17.707;17.183;97.073;1.892;Não;
07-06-2022 21:00;;17.397;17.141;98.206;2.840;Não;
07-06-2022 22:00;;17.426;17.170;96.675;3.402;Não;
07-06-2022 23:00;;17.891;17.341;95.343;3.334;Não;
08-06-2022 00:00;;17.693;17.055;95.958;4.326;Não;
